,smiles
1750,C([C@@H](C(=O)[O-])N)[Se-]
1751,CSC(=NCCCCCCCCCCCCCCN=C(N)SC)N
1752,C(CO)CS
1753,CCCCCCCCC.CCCCCCCCCCC
1754,COC1=C(C=C(C=C1)CSC2=NN=C(O2)C3=CC4=C(C=C3)OCO4)F
1755,[C@@H]([C@@H](C(=O)O)S)(C(=O)O)S
1756,COC1=CC=C(C=C1)S(=O)(=O)N2C=C(C3=C2C=CC(=C3)OC)CCC(=O)O
1757,CCCCC[C@H](CC(=O)NO)C(=O)N[C@@H](C(C)C)C(=O)N1CCC[C@H]1CO
1758,CC1=C(C=C(C=C1)OC)OCC2=CC=NC=C2
1759,C1CC2=C(C1)C=C(C=C2)S(=O)(=O)N
1760,CC[C@H]1[C@@H]2C[C@H]3[C@H]4[C@@]5(C[C@@H](C2[C@H]5O)N3[C@@H]1O)C6=CC=CC=C6N4C
1761,CCCCCCCCCCCCCCCCCCO
1762,C[C@@H]1C[C@@H]([C@]2([C@@H](O1)O[C@@H]3C[C@@H]4CC[C@@H]5[C@@H]([C@]4(C[C@H]3O2)C=O)CC[C@]6([C@@]5(CC[C@@H]6C7=CC(=O)OC7)O)C)O)O
1763,C1=CC=C(C(=C1)C(=O)N)NC2=NC(=NC=C2)NC3=CC(=CC=C3)O
1764,CC(C)C1=CC(=C(C)C)CCC1O
1765,COC1=C(C=C(C=C1O)C(=O)O)O
1766,[Cl-].[Cl-].[Ni+2]
1767,C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N
1768,CC(=O)C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C
1769,O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Si].[K].[K].[K].[K].[K].[Cu].[W].[W].[W].[W].[W].[W].[W].[W].[W].[W].[W]
1770,C1=CC(=CC=C1CCC2=CC(=CC(=C2)O)O)O
1771,C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O
1772,[113In]
1773,C1=CC=C(C=C1)NCC2=CN=CC=C2
1774,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)CO)O)O
1775,C[C@@H]1C([C@@H](C[C@@H](O1)OC2CCC3(C4CCC5(C(CC[C@]5(C4CCC3(C2)O)O)C6=CC(=O)OC6)C)C=O)OC)O[C@H]7C[C@H]([C@@H]([C@H]([C@@H]7O)O)O)CO
1776,C(C(=O)N)N
1777,C[C@@]1(CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C)O
1778,C[C@H](CC1=CC=CC=C1)NC2=NC=NC3=C2N=CN3C4C([C@H](C(O4)CO)O)O
1779,CN1CCC=C(C1)C(=O)OC
1780,[84BrH]
1781,CCOS(=O)(=O)CC
1782,CC(=O)[O-].CC(=O)[O-].[Pd+2]
1783,C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F
1784,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)O)O)O)O)O)O)O)O
1785,C[C@]12CC[C@H](C[C@H]1CCC3C2CC[C@]4([C@@]3(CC[C@@H]4C5=CC(=O)OC5)O)C)O
1786,CC(C)C[C@@H](C(=O)NCC(=O)O)NC(=O)[C@@H]1CCCN1
1787,CC1C2(C(=O)OC3(C(C4=C(C5(CCC4(C2(C3=C)C(=O)O1)C)C=CC(=O)OC5(C)C)C)OC(=O)C)C)O
1788,C[C@]12CC[C@H]3[C@H]([C@@H]1CC=C2)CC[C@@H]4[C@@]3(CC[C@H](C4)O)C
1789,C[C@H](/C=C/C(=O)C(=O)O)C(=O)CC[C@@H]1[C@H]2CCC(=O)[C@]2(CCC1=O)C
1790,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@@H]5[C@H](O4)OP(=O)(O5)O)O)O)O
1791,C(C(=O)[O-])Br
1792,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O
1793,CCCCCCCC/C=C/CCCCCCCCCCCC(=O)O
1794,C1(C(C(C2C(C1O)O2)O)O)O
1795,C[C@@H](C(=O)C1=CC=CC=C1)N
1796,CN(CCOC1=CC=C(C=C1)C2=CC=C(C=C2)C#N)C(=O)NO
1797,C1=NC2=C(N1[C@@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=O)NC2=O
1798,CC(=O)[C@H]1CCC2[C@@]1(CCC3C2CC[C@H]4[C@@]3(CC[C@@](C4)(CCl)O)C)C
1799,C[C@@H]([C@H](C(=O)O)N)C(=O)O
1800,C([C@H](C(=O)O)OP(=O)(O)O)O
1801,[Li+].[Li+].[Li+].[Li+].[CH3-]
1802,CC(C)CC(C)CC(C)C1=CC=C(C=C1)O
1803,CCCC1(CCC1)[C@@H](C/C=C/[C@H]2[C@@H](CC(=O)[C@@H]2CCCCCCC(=O)OC)O)O
1804,C(C(=O)O)O.[NH2-].[NH2-].[Pt+2]
1805,CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC
1806,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O
1807,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)O)O
1808,CC1=NC=C(C(=C1O)CN)COP(=O)(O)O
1809,C1=CC(=CC(=C1)Cl)CNCCC2=CC=C(C=C2)N=C(C3=CC=CS3)N
1810,[77BrH]
1811,[OH-].[O-2].[O-]P(=O)([O-])[O-].[Na+].[W]
1812,CCNC(=O)C1C(C(C(O1)N2C=NC3=C2N=CN=C3N(C(=O)NC4=NC=C(C=C4)Cl)C(=O)NC5=NC=C(C=C5)Cl)O)O
1813,C1=CC=C2C(=C1)C(=C3N2C4=CC=CC=C4C(=O)N3)CC(=O)O
1814,C1[C@@H]2COC(=O)N2C3=C(N1)NC(=NC3=O)N
1815,C.[Ti]
1816,CC(CC1=CC=CC=C1)NC2=NC=NC3=C2N=CN3[C@H]4[C@@H]([C@@H]([C@H](O4)CO)O)O
1817,CC(=O)CC(=O)CCC(=O)O
1818,CCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC
1819,[Li+].[O-]P(=O)=O
1820,CC1=CC(=NC(=N1)OC2=CC=C(C=C2)N3C=CN=C3)OC4=CC5=C(C=C4)OCO5
1821,CO[C@@H]1C[C@@H](N(C1)C(=O)NC2=CC=C(C=C2)Cl)C(=O)NC3=C(C=C(C=C3)N4C=CC=CC4=O)F
1822,C[C@@H]([C@H](C(=O)O)N)OP(=O)(O)O
1823,[B-](CCCC[C@@H](C(=O)O)N)(O)(O)O
1824,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C
1825,CCC1C(=NN=C(C2=CC(=C(C=C12)OC)OC)C3=CC(=C(C=C3)OC)OC)C
1826,CC(C(C)O)O
1827,CN1[C@H](CNC2=C1C(=O)N=C(N2)N)CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(=O)O)C(=O)O
1828,C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)N
1829,C(I)(I)I
1830,CC1=C(C(=O)OC2=C1C=CC(=C2)O)CCO
1831,CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl
1832,CCOC(=O)OC(C)OC(=O)[C@H]1C(S[C@H]2N1C(=O)[C@H]2NC(=O)[C@@H](C3=CC=CC=C3)N)(C)C
1833,CCC1=C(C(=NC(=N1)N)N)C2=CC3=C(C=C2)C4=CC=CC=C4N3CCCOC
1834,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OC4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O)O.[Na+].[Na+]
1835,CCCC1=NC(=C2N1NC(=NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C
1836,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
1837,C1=CC=C(C=C1)C2=CC(=O)OC3=C2C=CC(=C3O)O
1838,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
1839,CN(C)C[C@@H](COC1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3=CC=CC=C3)Br)O
1840,CN1C=NC=C1[C@@H](C2=CC=C(C=C2)C#N)OCC3=C(C=C(C(=N3)Cl)C#N)C4=CC(=CC=C4)Cl
1841,C1=[N+](C2=C(N1)C(=NC=N2)SP(=O)(O)O)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O
1842,C[C@H](C[C@@H]([C@@H]1C(O1)(C)C)OC(=O)C)C2=C3C[C@@H](C4[C@]5(CCC(=O)C(C5CC[C@@]4([C@]3(CC2)C)C)(C)C)C)O.CC(=O)[O-]
1843,[56Ni]
1844,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N=C(N=C2N)F
1845,CC(=O)[C@H]1CCC2[C@@]1(CCC3C2CC[C@H]4[C@@]3(CC[C@@](C4)(C=C)O)C)C
1846,[H+].N.N.N.O.O.O.[O-]P(=O)([O-])OP(=O)([O-])[O-].[Cr+3]
1847,C([C@@H]1[C@@H]2[C@@H]([C@H]([C@H](O1)O[C@@H]3[C@H](O[C@@H]([C@@H]([C@H]3O)O)O[C@@H]4[C@H](O[C@@H]([C@@H]([C@H]4O)O)O[C@@H]5[C@H](O[C@@H]([C@@H]([C@H]5O)O)O[C@@H]6[C@H](O[C@@H]([C@@H]([C@H]6O)O)O[C@@H]7[C@H](O[C@H](O2)[C@@H]([C@H]7O)O)CO)CO)CO)CO)CO)O)O)O
1848,[Al].[Si]
1849,C[C@H](CC1=CC=CC=C1)NC2=NC=NC3=C2N=CN3C4[C@H]([C@H]([C@H](O4)CO)O)O
1850,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
1851,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O
1852,CC(C)C(=O)N
1853,CCCCC/C=C/C/C=C/CCCCCCCC(=O)O
1854,CCCCN=C(N)N=C(N)N
1855,CN1C2=C(C=CC(=C2)OCCCCCCN(C)CC=C)C(=N1)C3=CC=C(C=C3)Br
1856,C1=CC(=C(C=C1F)OCC(=O)O)C(=S)NCC2=C(C=C(C=C2)Br)F
1857,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O
1858,C(=O)(C(=O)[O-])[O-].[NH4+].[NH4+]
1859,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2C[C@H](C4=CC(=O)C(=C[C@@]43C)Br)F)F)O)C)OC(=O)C
1860,CS(=O)(=O)C1=CC(=C(C=C1)C2=NOC(=N2)[C@@H](CC3CC3)[C@@H](C(=C4CCCC4)F)N)Cl
1861,[2H]C1=C(C(=C2C(=C(C(=C(C2=C1[2H])[2H])[2H])[2H])[2H])[2H])[2H]
1862,CC(=O)N
1863,C1=CC2=C(C=CC(=C2)C(F)(F)P(=O)(O)O)C=C1C(=O)O
1864,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@H]34)C
1865,CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)OC)CC(=O)O
1866,C1C[C@@H]2CN[C@H](C[C@@H]2C[C@@H]1CCC3=NNN=N3)C(=O)O
1867,C[C@]12CCC3=C([C@@H]1CC[C@@]2(C)O)C=CC4=C3C=CC(=C4)O
1868,C[C@]1(CCC[C@@]2([C@@H]1CC[C@]34[C@H]2CC[C@H](C3)C(=C)C4)C)CO
1869,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C2=C(C[C@H](CC2(C)C)O)C)/C)/C
1870,[C@@H]([C@@H]([C@H](C(=O)O)O)O)([C@@H](C(=O)O)O)O
1871,CC1=CC=CC=C1
1872,C[C@@H](C(=O)N[C@@H](C)NC=O)NC(=O)OC(C)(C)C
1873,C1CCN(CC1)CCCC(C2=CC=CC=C2)(C3=CC=CC=C3)O
1874,C1=CC2=C(C=C1Cl)N=C(O2)NS(=O)(=O)C3=C(C=CC(=C3)Cl)Cl
1875,CC(CC=O)O
1876,COC1=C(C=C2C(=C1)C(=NC=N2)N3CC[C@H](C3)OC4=CC5=CC=CC=C5C=C4)OC
1877,COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2
1878,C1[C@H](C[C@@H]([C@H]1CO)O)N2C=NC3=C2NC(=NC3=O)N
1879,CN1C2=C(C(=O)N(C1=O)C)NC=N2
1880,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O[32P](=O)(O)O)O)O
1881,C1=CC=C(C(=C1)C=O)Cl
1882,C1=CC(=C(C(=C1)Cl)C2=C3C=CC(=NN3C=NC2=O)SC4=C(C=C(C=C4)F)F)Cl
1883,CC(C)I
1884,[12CH4]
1885,COC1=C(C2=C(C=CC(=C2)C(=N)N)C=C1)C3=CN(N=C3)S(=O)(=O)C
1886,CC(=O)[C@H]1CCC2[C@@]1(CCC3C2CC[C@@H]4[C@@]3(CC[C@@](C4)(C#C)O)C)C
1887,COC1=NC=C(C=C1)C2=CC(=CC3=C2OC(=N3)NS(=O)(=O)C4=C(C=CC(=C4)Cl)Cl)OC
1888,CC(C)C[C@@H](C(=O)O)N
1889,C1COC2=C([C@]13C(=O)NC(=O)N3)C=C(C=C2)F
1890,CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCCO)OC(=O)CCCCCCCC=CCCCCCCCC
1891,[C@H]([C@@H](C(=O)N)O)(C(=O)[O-])[NH3+]
1892,CCOC1=CC=CC=C1C[C@@H](C2=CC=CC=C2)N3CCNCC3.[Cl-]
1893,C1=C(N(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)CO
1894,C(CC(CO)(O)O)[C@@H](C(=O)O)N
1895,COC1=CC=C(C=C1)NC2=NN=C(S2)C3=CC=C(C=C3)NC(=S)NC4=CC=CC=C4
1896,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI
1897,CC1=CC(=C(C=C1C2(C3=CC=CC=C3C(=O)O2)C4=CC(=C(C=C4C)O)C(C)C)C(C)C)O
1898,OS(=O)(=S)O.[Ag+].[Ag+]
1899,[Ge].[Fr]
1900,C[C@@]1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=C(C=C(C=C3)F)F
1901,C1[C@H](CN[C@@H]1CNS(=O)(=O)C2=CC=CC3=C2C=CN=C3)OCC4=CC=C(C=C4)Cl
1902,C(=N)(N)N.C(=N)(N)N.[O-]S(=O)(=O)[O-]
1903,CCCCCCCCCCCCCCCCCC(=O)OC
1904,CC(=O)CC(=O)CC(=O)O
1905,C1=CN=C(N=C1C2=C(SC(=C2)Cl)Cl)N
1906,C1C(C(C(C(O1)O)O)O)O
1907,C1=CC(=CC=C1CN)NC(=O)C(=O)O
1908,[C@H]1([C@H](C(=O)[C@H]([C@@H](C1O)O)O)O)O
1909,CC1=C(C2=C(N1C)C(=O)C=C(C2=O)OC)COC3=CC=C(C=C3)[N+](=O)[O-]
1910,CC(C)(CO)[C@H](C(=O)O)O
1911,C1COCC(=O)N1C2=CC=C(C=C2)N3C[C@@H](OC3=O)CNC(=O)C4=CC=C(S4)Cl
1912,CC1=C(C=CC(=C1)C2=CSC(=N2)NC3=CC(=C(C=C3)C(=O)O)O)F
1913,C[S@@](=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC(=CC=C4)I
1914,CCOC(=O)C1=CN=CN1[C@H](C)C2=CC=CC=C2.Cl
1915,CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N/N=C\3/C=CC4=C(C3=O)C(=C(C=C4S(=O)(=O)[O-])S(=O)(=O)[O-])N)C)N/N=C/5\C=CC6=C(C5=O)C(=C(C=C6S(=O)(=O)[O-])S(=O)(=O)[O-])N.[Na+].[Na+].[Na+].[Na+]
1916,C1=CC=C(C=C1)CNC=O
1917,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.[K+].[K+].[K+]
1918,C1C(C(CSS1)O)O
1919,CCC1C(C2=NC1=CC3=C(C4=C(N3)C(=C5[C@H]([C@@H](C(=N5)C=C6C(=C(C(=C2)N6)C(=O)C)C)C)CCC(=O)O)[C@H](C4=O)C(=O)OC)C)C
1920,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1N)O[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)CN)O)O)N)O[C@H]3[C@@H]([C@H]([C@@H](O3)CO)O)O)O)N
1921,C1[C@H](NC(=O)NC1=O)C(=O)O
1922,C[C@@H](C(=O)O)NC(=O)[C@H](CC1=CC=CC=C1)CC(=O)NO
1923,C1CCC2=NC3=CC=CC=C3C(=C2C1)NCCN4C(=CN=N4)CCCCCC[N+]5=C6C=C(C=CC6=C7C=CC(=CC7=C5C8=CC=CC=C8)N)N
1924,C([C@H]([C@@H]([C@@H]([C@H](C=O)N)O)O)O)O.Cl
1925,C.C.C.C.C.C.O.O.O.O.O.O.O
1926,C[C@H]1[C@@H]([C@@](C[C@@H](O1)O)(C)O)OC(=O)C
1927,[110Ag]
1928,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O[32P](=O)(O)O)O)O)NC(=NC2=O)N
1929,C1=CC=C(C=C1)CCCP(=O)(C[C@@H](C2=CC(=CC=C2)N=C(N)N)C(=O)O)O
1930,CN(C)C/C=C/C(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br
1931,C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)/C=C/Br)CO)O
1932,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)COP(=O)([O-])[O-])O)C)O.[Na+].[Na+]
1933,CCCCCCCCOC1C(C(C(C(O1)CO)O)O)O
1934,C.OS(=O)(=O)O
1935,CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO
1936,C1=CC=C2C=C(C(=CC2=C1)C(=O)O)NC(=O)C(=O)O
1937,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)O)C)O
1938,C[C@H]([C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CCC(=O)N)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](CC4=CC=CC=C4)C(=O)NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N)NC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)CN)O
1939,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O[C@@H]4[C@@H]([C@H](O[C@H]4N5C=NC6=C5N=CN=C6N)COP(=O)(O)O[C@@H]7[C@@H]([C@H](O[C@H]7N8C=NC9=C8N=CN=C9N)COP(=O)(O)O)O)O)O)O
1940,C[Hg+]
1941,CCNC1=NC(=NC(=N1)Cl)NC(C)(C)C
1942,CC(C)C1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O
1943,C(C[C@@H](C(=O)O)N)CO
1944,C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(O)OP(=O)(O)OC[C@@H]6[C@H]([C@H]([C@@H](O6)N7C=NC8=C7N=CN=C8N)O)O
1945,C1=CC=C(C=C1)C(=O)NC(CCCN=C(N)N)C(=O)N
1946,CCCCCCCCC/C=C\CCCCCCC(=O)O
1947,C(CCN)CN
1948,C([C@H](C=O)O)OP(=O)(O)O
1949,CC1=C(N2C=CC=CC2=N1)C3=NC(=NC=C3)NC(=O)C
1950,CC1=CC2=C(S1)C3=C(N2C)C(=O)N(N=C3)CC4=CC=CC=C4F
1951,C(C(C(=O)[O-])[O-])(C(=O)[O-])[O-].C(C(C(=O)[O-])[O-])(C(=O)[O-])[O-].[Sb+3].[Sb+3]
1952,C1C2[C@@H]([C@@H](C(O2)N3C=NC4=C3N=CN=C4N)O)OP(=S)(O1)O
1953,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O
1954,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4OC)O
1955,CC(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C([NH3+])N)C(=O)C2=NC3=CC=CC=C3S2.C(=O)(C(F)(F)F)[O-]
1956,C[C@H](C1=CC(=NO1)[O-])[NH3+]
1957,C[C@@H]1C[C@@H]2[C@H]([C@@H]([C@]3([C@H]1C=CC3=O)C)OC(=O)C)C(=C)C(=O)O2
1958,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)[C@@H](C3=CC=CC=C3)N)C(=O)O)C
1959,CCCCCCCCCCC/C=C/CCCCC(=O)O.C/C=C/C1=CC=C(C=C1)OC.CC1=C(C=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)O
1960,CCNC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(CCCC1(C)C)C
1961,C/C(=C\C=C\C(=C\C=C\C(=C\C=C\C=C(/C)\C=C\C=C(\C)/C=C/C=C(\C)/C=C/CC(C)(C)OC)\C)\C)/C=C/CC(C)(C)OC
1962,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC3=C(C=C(C=C3O[C@@H]2C4=CC=C(C=C4)O)O)O)O)O)O
1963,CC(C)C(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
1964,C1CN(CC=C1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F
1965,O.[Hg].[Hg]
1966,C(CC=O)CC=O
1967,CC[C@](CCC(=O)O)(C(=O)O)N
1968,C1=CC=C(C=C1)CSC[C@@H](C(=O)O)N
1969,[SiH3][SiH3]
1970,CCCCCCCCCCCCC/C=C/C(C(CO)N(C)C)O
1971,C[C@H]1[C@@H]([C@H](C[C@@H](O1)O[C@H]2CC[C@]3(C(C2)CCC4C3CC[C@]5([C@@]4(C[C@@H]([C@@H]5C6=CC(=O)OC6)OC(=O)C)O)C)C)OC)O
1972,C(=O)(N)[O-]
1973,CC(=O)[C@]1(CCC2C1(CCC3C2C=C(C4=CC(=O)[C@@H]5C[C@@H]5C34C)Cl)C)OC(=O)C
1974,C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O
1975,C/C=C/C1=CC=C(C=C1)OC.C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OCC2[C@H]([C@@H]([C@@H]([C@@H](O2)O)O)O)O)O)O)O.C1=CC=C2C(=C1)C=CC(=O)O2.C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
1976,C[C@H](CCO)O
1977,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
1978,CCCCC1=C(ONC1=O)C[C@H](C(=O)O)N
1979,CC(C)(C)NC[C@@H](COC1=CC=CC=C1C2CCCC2)O
1980,C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)N)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CN)O)O)O)N
1981,CC1=NN=C(N1C2C[C@H]3CC[C@@H](C2)N3CC[C@@H](C4=CC=CC=C4)NC(=O)C5CCC(CC5)(F)F)C(C)C
1982,CC1=CC=NC=C1
1983,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OS(=O)(=O)N)CCC4=CC(=C(C=C34)OC)OS(=O)(=O)N
1984,CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCC
1985,CC(OC(=O)C)OC(=O)C1=C(CS[C@H]2N1C(=O)[C@H]2NC(=O)/C(=N\OC)/C3=CC=CO3)COC(=O)N
1986,C1CN(CCN1C(=O)C2=CC3=C(S2)C=CC=[N+]3[O-])S(=O)(=O)C4=CC5=C(N4)C=CC(=C5)Cl
1987,C1=CC2=C(C(=C1)OP(=O)(O)O)N=C(C=C2)C#N
1988,C[C@@H]1C(=O)O[C@@H]2[C@]1([C@@]34C(=O)O[C@H]5[C@]3([C@H]2O)[C@@]6([C@@H](C5)C(C)(C)C)[C@H](C(=O)O[C@H]6O4)O)O
1989,CC(=O)OCC(=O)[C@]1(CC[C@@H]2[C@@]1(C[C@@H]([C@]3([C@H]2CCC4=CC(=O)CC[C@@]43C)F)O)C)O
1990,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)OP(=O)(O)O
1991,C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(N)O)O)O
1992,CC1(C2CCC(O1)(CC2)C)C
1993,C1C(=O)NC=N1
1994,C[C@H]1C(=O)N2CCC[C@@H]2C(=O)N[C@H](CC(=O)NCC(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)NCC(=O)N[C@@H](C(=O)N1)[C@@H](C)O)CC3=CNC=N3)CC4=CNC5=CC=CC=C54)CC(=O)N)C(=O)N[C@@H](CC6=CNC7=CC=CC=C76)C(=O)N[C@@H](CC8=CC=CC=C8)C(=O)N[C@@H](CC9=CC=CC=C9)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@H](CC1=CNC2=CC=CC=C21)C(=O)O
1995,C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl
1996,CS(=O)(=O)NC1=CC=CC(=C1)NC2=NC=CC(=N2)NC3=C(C=CC4=C3OCO4)Cl
1997,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O
1998,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N
